"(663, 0.9292654752517495)","(479, 0.9255906109602616)","(455, 0.9225012328143627)","(325, 0.9197110874194335)","(288, 0.9166567098302658)","(44, 0.9151626166921429)","(304, 0.9146653823974148)","(226, 0.9124507997212943)","(547, 0.9107466083689273)","(265, 0.9100409490685446)"
"(376, 0.8341809773699917)","(676, 0.8319871983870324)","(494, 0.824837127742543)","(88, 0.8230932169902239)","(224, 0.8177236007683617)","(721, 0.8154582378435665)","(334, 0.8126842753286607)","(598, 0.8106651910854717)","(589, 0.8088668768376389)","(147, 0.8076128418728514)"
"(583, 0.8048301599293892)","(421, 0.8041178248061839)","(683, 0.7833140764734206)","(570, 0.7801704448781536)","(244, 0.7751846519207666)","(147, 0.7744115178252816)","(525, 0.7725482124174947)","(374, 0.768750902203372)","(61, 0.7676039677383428)","(679, 0.7661904634909444)"
"(70, 0.8212836825961889)","(169, 0.7811130530074202)","(144, 0.774128973883817)","(14, 0.7678507309214644)","(298, 0.7635767228422325)","(242, 0.7622481715224005)","(88, 0.7605152402915883)","(215, 0.7603699837116513)","(224, 0.7589979941295752)","(616, 0.7562016868317653)"
"(448, 0.8301713598234132)","(663, 0.8239775938691849)","(547, 0.8178673457887577)","(44, 0.8164688057722129)","(350, 0.7907111665918114)","(1, 0.7903663834970299)","(3, 0.7900235174635145)","(594, 0.7898445162835338)","(138, 0.784938812874644)","(550, 0.7847197684081019)"
"(663, 0.8184216337182144)","(547, 0.8173122942935003)","(598, 0.8139785395318939)","(676, 0.812050448581715)","(36, 0.8069336144290693)","(377, 0.8033730710072604)","(288, 0.8027428333508861)","(88, 0.8000778003851836)","(438, 0.799340480213433)","(334, 0.7977011739561974)"
"(44, 0.8409855667584615)","(222, 0.8186599091593567)","(350, 0.8079874769530969)","(413, 0.8057555535338051)","(621, 0.7985242818520317)","(560, 0.7968431078494843)","(317, 0.7964567512781162)","(564, 0.7955665912829459)","(663, 0.7943050039506874)","(479, 0.7910543240338974)"
"(44, 0.9060301653834495)","(88, 0.8912996236544081)","(663, 0.8831640079786756)","(546, 0.8811214719204461)","(602, 0.8798132387986863)","(350, 0.8703743568614098)","(413, 0.8675087189241036)","(222, 0.8650543461929183)","(550, 0.8607317350534686)","(317, 0.8570571832754217)"
"(663, 0.6478234401299713)","(509, 0.6424924497996877)","(88, 0.6301028417014347)","(608, 0.6287627577309456)","(242, 0.6282619816978765)","(226, 0.6264881109692304)","(564, 0.6261085580981917)","(721, 0.6224599045107941)","(408, 0.6201797641526936)","(605, 0.6191811246131893)"
"(173, 0.7622598483151892)","(227, 0.6901719734033862)","(683, 0.6584131554670973)","(85, 0.6539202385552685)","(150, 0.6500265276546449)","(465, 0.637886447539749)","(27, 0.6226944651532998)","(131, 0.619688457023098)","(163, 0.6092789040389301)","(423, 0.5956802129238381)"
"(621, 0.8536294689909094)","(44, 0.8521397249630409)","(547, 0.8480002810655584)","(96, 0.8469893881542583)","(88, 0.8456406382784394)","(350, 0.8448675246949546)","(46, 0.8441044025825684)","(413, 0.8441009784516869)","(663, 0.8427382023567312)","(317, 0.8424147747947213)"
"(88, 0.7980903556059422)","(664, 0.7789315078739438)","(583, 0.7783911144689795)","(570, 0.7773094884129523)","(224, 0.7764640150402171)","(663, 0.7753516224957551)","(317, 0.7749302786895832)","(13, 0.7746432923986721)","(222, 0.7732518056571434)","(44, 0.7726827319930013)"
"(88, 0.8810292677161753)","(455, 0.8742216642357774)","(547, 0.8699412215879316)","(663, 0.8590937662656297)","(317, 0.858836380001327)","(458, 0.8529334169604708)","(138, 0.8529036437050691)","(224, 0.8494984225861866)","(448, 0.8451701171424483)","(61, 0.844508801530591)"
"(299, 0.7842183833277221)","(187, 0.7811709348675283)","(227, 0.779211476410026)","(695, 0.7665424722253908)","(61, 0.74299701810478)","(679, 0.7417492266923176)","(250, 0.7354270804034677)","(401, 0.7349225585291106)","(158, 0.7342233014170534)","(683, 0.7336943667983458)"
"(44, 0.857105417486776)","(663, 0.8536492192267309)","(350, 0.8461497974865286)","(658, 0.8240198009692472)","(550, 0.8229076817107429)","(448, 0.8220190030333402)","(594, 0.8185453893316036)","(547, 0.8146423689365055)","(413, 0.8057045603510922)","(293, 0.8054569716578128)"
"(318, 0.8081986387532192)","(676, 0.7689566144907316)","(440, 0.7620148079342965)","(213, 0.7563049346952511)","(684, 0.753918404065396)","(88, 0.7505038937053354)","(663, 0.7451740739771301)","(547, 0.7451474663264843)","(494, 0.743682277003924)","(224, 0.7360473084544801)"
"(458, 0.9092730528476863)","(288, 0.9044315070079713)","(54, 0.8927110611751556)","(487, 0.8862103772541893)","(494, 0.883804765056931)","(662, 0.8822165204517978)","(376, 0.8789025429183458)","(583, 0.8776573957448741)","(323, 0.8766085959247194)","(580, 0.8764668932602071)"
"(193, 0.8336432469347129)","(430, 0.8150395085922968)","(288, 0.8088903522284262)","(274, 0.8069572693341228)","(676, 0.8063866167207734)","(479, 0.8056601102624454)","(680, 0.8042476815953072)","(583, 0.802204136898091)","(458, 0.8003670851305822)","(203, 0.799747193041412)"
"(621, 0.9092074245883788)","(438, 0.8890229497318122)","(288, 0.8850156088415025)","(376, 0.8845978250185393)","(317, 0.8811089200791905)","(672, 0.8787930223493012)","(455, 0.8771050641148188)","(358, 0.8747946669119592)","(265, 0.8742546954702115)","(564, 0.8728705373979899)"
"(663, 0.8755904367724427)","(44, 0.8586645352307183)","(448, 0.8515394387251174)","(547, 0.8470992756939429)","(594, 0.8430639526100224)","(317, 0.8421223979457272)","(226, 0.8414589452052934)","(3, 0.8412696171834508)","(138, 0.8398298106152848)","(715, 0.8361532380696455)"
"(153, 0.7791820887952321)","(158, 0.7611624889440853)","(683, 0.7556976891293227)","(421, 0.7428058558936395)","(187, 0.7417290807121526)","(242, 0.7373833506035647)","(664, 0.7362141087438339)","(381, 0.7351555620468543)","(237, 0.7149025884449275)","(260, 0.7138114215160742)"
"(438, 0.902930106471874)","(547, 0.8988668320976363)","(621, 0.8984967454183446)","(663, 0.8943195094428549)","(455, 0.8932050494267154)","(684, 0.8895334021433989)","(430, 0.8890098872224635)","(325, 0.888731624709517)","(88, 0.8862432996404301)","(317, 0.8848036283519075)"
"(683, 0.6470158137067956)","(421, 0.6239755091559602)","(676, 0.6039872319345745)","(608, 0.5902414307430001)","(499, 0.5851900156467533)","(308, 0.5815159088892703)","(198, 0.579409150869043)","(54, 0.5753087254252475)","(288, 0.57194342125268)","(20, 0.5705664540653891)"
"(663, 0.8442619385242195)","(448, 0.8428251790177717)","(3, 0.831853544906116)","(44, 0.8292135743982763)","(547, 0.8248652782353383)","(594, 0.8047717515493895)","(514, 0.8005071194299787)","(350, 0.7995341405547026)","(226, 0.7984623785340322)","(1, 0.7977672809245646)"
"(44, 0.9091834661249876)","(602, 0.9023398257058535)","(546, 0.8908445727326598)","(222, 0.889887381038025)","(455, 0.8872762736629403)","(564, 0.8866452016922517)","(413, 0.8862087251696192)","(58, 0.8821398641580219)","(350, 0.8790350562798035)","(88, 0.8765534278732645)"
"(482, 0.8391146801804734)","(265, 0.8206069365956827)","(715, 0.8160617460072388)","(408, 0.8089788719655036)","(325, 0.8074434588748626)","(585, 0.8063778342483299)","(222, 0.8045242516071658)","(224, 0.8023295679528886)","(353, 0.7999193924948315)","(293, 0.7996685262442644)"
"(14, 0.7860451229946086)","(353, 0.7827981437620769)","(684, 0.7818381440256819)","(224, 0.7661836736993474)","(88, 0.7649785180706554)","(318, 0.7648266473391421)","(334, 0.7634909238808061)","(440, 0.7585915452817688)","(282, 0.7581797573516086)","(377, 0.7566998062057981)"
"(663, 0.8753206034250547)","(547, 0.8652156486248043)","(44, 0.8631610882359149)","(448, 0.8509505605214487)","(350, 0.8471492637147109)","(594, 0.8434007246610425)","(317, 0.8408079822857046)","(226, 0.8363522682767597)","(293, 0.8360918063377625)","(550, 0.8324450460811338)"
"(658, 0.8602804069402308)","(350, 0.8457197721071739)","(413, 0.8413333707341695)","(560, 0.8404531619660296)","(337, 0.8334540566988754)","(551, 0.8283487952716682)","(594, 0.8261987531036428)","(301, 0.8253448294037125)","(554, 0.821554236858195)","(650, 0.8194626526988402)"
"(627, 0.8395825541721418)","(44, 0.8236781499050805)","(200, 0.8232588820962757)","(67, 0.8073313715742532)","(356, 0.8046341614875501)","(79, 0.8032138732831625)","(658, 0.8004808323218666)","(663, 0.7988369372151937)","(350, 0.7915133136665191)","(550, 0.7798504806505571)"
"(309, 0.8984426254741538)","(621, 0.8909395769513306)","(288, 0.8878253649499466)","(498, 0.880657593461394)","(265, 0.8796259324455056)","(458, 0.8779361778243614)","(358, 0.8772644912379486)","(317, 0.8725809007688342)","(489, 0.8725028078496283)","(455, 0.8698106875057929)"
"(429, 0.6314975765986336)","(238, 0.5292873677754242)","(310, 0.48841682038375844)","(269, 0.47389079747439977)","(55, 0.4568446778110956)","(477, 0.44967705925872703)","(279, 0.43632475502376433)","(124, 0.4304709229957901)","(8, 0.42871464161174055)","(574, 0.42857392053833443)"
"(222, 0.8587588921182894)","(44, 0.8540134837724567)","(564, 0.8515444836290378)","(455, 0.8464879143419306)","(317, 0.8441410265270066)","(621, 0.8345435408394248)","(479, 0.8336386060213725)","(288, 0.828777655527989)","(547, 0.8262070631441247)","(350, 0.8233926983082904)"
"(687, 0.8263479994436717)","(288, 0.8232506164724538)","(325, 0.8192777194108627)","(336, 0.8182650934252788)","(438, 0.8126774445644079)","(676, 0.8075955319746057)","(430, 0.8067368710632914)","(715, 0.8066663967837833)","(371, 0.8034390418942418)","(203, 0.8031660530016722)"
"(44, 0.92150370808829)","(594, 0.9160464234455045)","(663, 0.9149764258464712)","(325, 0.910004754524712)","(222, 0.9091449653429664)","(317, 0.9067821870699042)","(479, 0.9050638628284887)","(350, 0.9033985004478884)","(455, 0.9005310844649429)","(676, 0.8984788312808869)"
"(238, 0.5185363544069241)","(432, 0.5105633658571975)","(539, 0.5011251527383563)","(504, 0.4986435902293108)","(505, 0.49593914644459536)","(645, 0.4868366457808045)","(268, 0.486497529640215)","(269, 0.48399716167858836)","(267, 0.4807364242423154)","(310, 0.4759690338226412)"
"(715, 0.812390207805062)","(631, 0.7986987027986998)","(293, 0.7913262000518992)","(581, 0.7766745389604552)","(296, 0.7710545180111249)","(226, 0.7681214743495917)","(224, 0.7648002594231982)","(61, 0.7637175704441455)","(663, 0.7580559763205047)","(114, 0.7579959346416809)"
"(663, 0.8482884408263613)","(44, 0.8480095998490607)","(317, 0.82345473609291)","(138, 0.8122490672370215)","(350, 0.8113583640581836)","(715, 0.8096263355497112)","(594, 0.807406245648649)","(676, 0.8073198137029387)","(88, 0.8069506167886913)","(222, 0.8048946892463422)"
"(715, 0.9371569713376582)","(585, 0.9131690770336764)","(266, 0.9002814879524943)","(602, 0.8985288216486638)","(296, 0.8964566585983826)","(546, 0.8802616750068983)","(226, 0.8768887978094417)","(663, 0.8745114717205895)","(325, 0.8734491183307923)","(265, 0.8698277685263088)"
"(288, 0.8977980769852516)","(325, 0.8975162485920429)","(455, 0.8967100417920237)","(479, 0.894333366697462)","(317, 0.8934514439379821)","(621, 0.8933552496982762)","(226, 0.8876219470210096)","(564, 0.8864943166292791)","(483, 0.8859973148644489)","(672, 0.8845250131321275)"
"(288, 0.9241647823739111)","(458, 0.9095531622780925)","(503, 0.9086799396059383)","(494, 0.907867070986448)","(286, 0.9039091481076209)","(455, 0.9029471044916194)","(621, 0.9024025612708307)","(358, 0.8995366425336182)","(267, 0.8968956612895416)","(213, 0.8941194986920582)"
"(288, 0.882552874295)","(489, 0.8724470381017759)","(286, 0.8676509057204738)","(458, 0.8659680822633511)","(267, 0.8614298660798647)","(358, 0.8561866718726105)","(54, 0.8529181788722353)","(303, 0.8490146194743102)","(222, 0.8471433251611296)","(479, 0.8454886012889761)"
"(676, 0.8740241656753833)","(438, 0.8731860989063471)","(621, 0.868181155169284)","(371, 0.8678251193711183)","(547, 0.8657942185686902)","(288, 0.8649507349205443)","(325, 0.8637246329079622)","(580, 0.8626794844409666)","(213, 0.861098583110773)","(293, 0.8604131961194943)"
"(458, 0.9189922153331291)","(288, 0.9139426601634545)","(611, 0.8928852141442049)","(455, 0.8916646778977126)","(483, 0.8902687409358976)","(662, 0.8844678376274967)","(376, 0.8823541884287992)","(621, 0.8811148629893873)","(222, 0.8809598161392811)","(265, 0.8771013825912417)"
"(676, 0.8318763937955612)","(494, 0.8301868034966305)","(61, 0.8295718379331092)","(376, 0.8260803726157862)","(88, 0.8224610299521274)","(583, 0.8222924177167013)","(3, 0.8221213854791147)","(487, 0.8207020186273983)","(281, 0.8203499425604391)","(683, 0.8168288239781964)"
"(715, 0.6950513533137428)","(275, 0.6945529634365861)","(546, 0.6921653717929506)","(88, 0.6918976928405556)","(44, 0.6915219532657267)","(602, 0.689368899023024)","(222, 0.6891963733384128)","(158, 0.6796752910723528)","(530, 0.679035355324813)","(50, 0.6777620820774468)"
"(458, 0.9010261465677298)","(288, 0.8958179472064973)","(54, 0.8946025469323446)","(502, 0.8937802858555146)","(494, 0.8924914780827237)","(676, 0.884132786970601)","(552, 0.8836612258095033)","(336, 0.8828992182141444)","(611, 0.8826717913072336)","(308, 0.8758978675189818)"
"(308, 0.8079179976029524)","(267, 0.8024933784831754)","(288, 0.8013362452122532)","(458, 0.79740443441058)","(459, 0.7906772528840749)","(275, 0.7893308925080351)","(203, 0.7885766071736454)","(489, 0.7884272774042134)","(278, 0.7877728991693331)","(54, 0.7874194912071856)"
"(458, 0.8072129959972041)","(502, 0.801869398621945)","(288, 0.8010259887106369)","(396, 0.7789929139968453)","(494, 0.7788771681728612)","(54, 0.7788468797543345)","(203, 0.7773425702208484)","(580, 0.7762755020172823)","(611, 0.7743197121663529)","(265, 0.7742755622263455)"
"(265, 0.8685519607627454)","(611, 0.8640908201650985)","(54, 0.8638274634673668)","(458, 0.8565452745093042)","(394, 0.8448643065122801)","(288, 0.8430031528697983)","(489, 0.84184546423576)","(605, 0.8402671780708916)","(494, 0.8367093853880183)","(582, 0.83595503246954)"
"(107, 0.7528259988868391)","(192, 0.72517396624697)","(478, 0.6998270670314768)","(546, 0.6948593952987561)","(44, 0.6888066461310364)","(74, 0.6857209261399617)","(550, 0.6802638906212854)","(413, 0.679702259964636)","(658, 0.679249862832839)","(602, 0.6791498304027085)"
"(458, 0.8529166895765875)","(222, 0.8526391297405694)","(715, 0.8455416675754418)","(376, 0.8444699412421215)","(455, 0.8403684323434919)","(479, 0.8396606411595691)","(583, 0.8393739073249273)","(288, 0.8370559028432517)","(61, 0.8360111559270401)","(394, 0.8353629826735214)"
"(458, 0.911692199908996)","(611, 0.9077826976157573)","(455, 0.898345263370847)","(605, 0.8982912321515129)","(376, 0.8949225680468613)","(494, 0.8947702683289971)","(288, 0.8907456278621266)","(265, 0.8877127569765227)","(545, 0.8843376468912018)","(54, 0.8841285651142256)"
"(337, 0.9118087648165996)","(503, 0.9065218222973994)","(288, 0.8989078052434853)","(458, 0.8958150526710837)","(54, 0.8930954127929034)","(286, 0.8925127281085627)","(662, 0.8917191773844819)","(323, 0.8835550392443497)","(500, 0.8817237664413672)","(489, 0.8761567850419487)"
"(458, 0.9314050968187203)","(288, 0.92531809811785)","(455, 0.9122996142716081)","(376, 0.9116132222814954)","(494, 0.90758808576302)","(621, 0.9025988857578164)","(203, 0.9020945129910838)","(54, 0.8995436070748255)","(265, 0.8981342996151678)","(676, 0.8971087172219867)"
"(88, 0.8545109366799247)","(313, 0.8433219266345586)","(602, 0.8328815708165278)","(715, 0.8196499683753227)","(663, 0.8188348764514265)","(61, 0.8154857735467564)","(224, 0.811071437326698)","(114, 0.8071018205615885)","(296, 0.8059306744781479)","(320, 0.805775077779084)"
"(676, 0.9027262281573123)","(288, 0.8951463038591525)","(458, 0.889308911481862)","(621, 0.8872296051615987)","(264, 0.8838128283601748)","(213, 0.8836416315113893)","(286, 0.8829276356028646)","(36, 0.879239352170182)","(342, 0.8791116644833883)","(611, 0.8782633387041829)"
"(611, 0.7662284761711898)","(43, 0.7658104330479971)","(676, 0.7626793723719492)","(502, 0.7617425682521471)","(54, 0.7577128715137745)","(377, 0.7574664274941016)","(334, 0.757428988324028)","(28, 0.7552684905138611)","(409, 0.7539969302534798)","(288, 0.7537910981150066)"
"(683, 0.835041021799972)","(458, 0.8269381289043871)","(288, 0.8266391028682756)","(61, 0.8212862691797516)","(455, 0.8182192631602621)","(583, 0.8164594482514579)","(88, 0.8153827386971226)","(580, 0.8151203861989014)","(148, 0.8126305189722569)","(684, 0.8117627312302544)"
"(401, 0.7744706974523223)","(381, 0.7466873709425157)","(299, 0.7259777952761244)","(34, 0.7087659991139283)","(261, 0.7022634204856564)","(583, 0.6871739740990963)","(690, 0.6836950421418324)","(679, 0.6811949627380178)","(250, 0.679332609755424)","(570, 0.678290638961674)"
"(663, 0.7324873223504678)","(715, 0.727449221204762)","(226, 0.7117248114000363)","(520, 0.7083295289965246)","(138, 0.7054312178989168)","(325, 0.7020449901767376)","(308, 0.7006333995422778)","(721, 0.7004644848229018)","(605, 0.699838801839136)","(440, 0.6991585122567439)"
"(458, 0.9450868754459041)","(288, 0.9382697695422162)","(376, 0.9308886779079057)","(611, 0.92401190355541)","(54, 0.9239134098145277)","(455, 0.9223756800256544)","(265, 0.9143569095970433)","(662, 0.9137137831497804)","(503, 0.912558693375159)","(494, 0.9073169432406208)"
"(376, 0.8148964593844932)","(455, 0.8035902883359088)","(147, 0.7969060387919746)","(288, 0.7951836880807348)","(583, 0.7943440117424578)","(458, 0.789574105896113)","(336, 0.7891938437579697)","(479, 0.7872705837022049)","(547, 0.786502224174624)","(494, 0.784835764465667)"
"(376, 0.616903714427411)","(172, 0.6011307840452873)","(474, 0.5989876952019265)","(385, 0.590714025883688)","(54, 0.5872481704986962)","(676, 0.5795136363680696)","(598, 0.5774854537809458)","(569, 0.577418503858191)","(605, 0.5746578374671498)","(336, 0.5738374640507417)"
"(487, 0.7988254355765709)","(650, 0.7892938912921303)","(88, 0.7701957437334734)","(317, 0.7659648109083477)","(663, 0.764341494523313)","(326, 0.7642846034977094)","(538, 0.7630970026658037)","(601, 0.7624799726379494)","(350, 0.7613168838722454)","(44, 0.7582108728725794)"
"(288, 0.8111651854149798)","(54, 0.8025238502781137)","(28, 0.8011031715709551)","(285, 0.7989042684173353)","(308, 0.7943101532088875)","(323, 0.7929230321130594)","(458, 0.7920488006565254)","(500, 0.7910104111266667)","(385, 0.7882398191734934)","(569, 0.7877355907933812)"
"(44, 0.8118488623242444)","(546, 0.8083529639833801)","(602, 0.7938182134178704)","(79, 0.7853581350400941)","(413, 0.7842425754616301)","(301, 0.7832777755342191)","(222, 0.7821576411358561)","(547, 0.7803619680875729)","(350, 0.779128729070697)","(663, 0.7783396115050422)"
"(288, 0.9183992032607892)","(458, 0.8986560261775716)","(646, 0.884874211244954)","(439, 0.8822972006713483)","(676, 0.8776480303076424)","(621, 0.8757274701436875)","(580, 0.875285920688267)","(376, 0.8748833990791064)","(54, 0.8742046148291349)","(385, 0.8706731548379197)"
"(264, 0.7069131192193657)","(663, 0.68696874348836)","(721, 0.6748061502029916)","(676, 0.659740513785326)","(293, 0.6525509163288941)","(44, 0.6507989980020512)","(350, 0.6498825353980997)","(138, 0.648283302886637)","(594, 0.645419290069388)","(715, 0.6371328138938881)"
"(715, 0.9138961832298425)","(265, 0.9096058525742958)","(455, 0.9094717590206797)","(317, 0.9080187960742176)","(547, 0.9045178589600771)","(602, 0.903551025907296)","(376, 0.9031251469861123)","(88, 0.9030881467859797)","(546, 0.9029249700823682)","(605, 0.8981177047080108)"
"(44, 0.8722853234318281)","(663, 0.8574999943343358)","(350, 0.8439303422122928)","(658, 0.8418346233170004)","(67, 0.8371684876415441)","(594, 0.83220942146591)","(550, 0.828539487488015)","(413, 0.8274505540937886)","(627, 0.825904058894604)","(200, 0.8248488513927498)"
"(663, 0.9201586757673226)","(44, 0.9010792818120805)","(412, 0.899543190725189)","(265, 0.8977667152274529)","(325, 0.8954917514728462)","(715, 0.8939772628144165)","(602, 0.892871719678539)","(222, 0.891778733634015)","(721, 0.8884368386268103)","(479, 0.8879792133790441)"
"(350, 0.9306044024667344)","(44, 0.9214892155172887)","(658, 0.9200369156957846)","(413, 0.9129679172057735)","(550, 0.9034809860799669)","(594, 0.9034085636585731)","(663, 0.9023084078116708)","(414, 0.8969210462083039)","(546, 0.8883178289682202)","(65, 0.8864066613967154)"
"(44, 0.8538445071854994)","(663, 0.8333608391226536)","(200, 0.8277629612034185)","(627, 0.8224544885739085)","(67, 0.8222876832298724)","(658, 0.816348560910926)","(350, 0.8141392988716072)","(79, 0.8096263168232966)","(550, 0.8039015667696044)","(413, 0.8010932900653496)"
"(334, 0.8520042624012522)","(38, 0.8502278348842952)","(288, 0.8429518577007873)","(226, 0.83358694120034)","(715, 0.8332815473353352)","(569, 0.8329483540673075)","(265, 0.8258076786057218)","(385, 0.8231858287720927)","(582, 0.8224966282530795)","(172, 0.8223631617311533)"
"(288, 0.8563166266693368)","(676, 0.8470665234592964)","(385, 0.8457756490416493)","(621, 0.8431897832724207)","(458, 0.8425213319230549)","(323, 0.8400488592964193)","(334, 0.8388105441590148)","(580, 0.8378144383319993)","(598, 0.8357517275824289)","(54, 0.8309515302298354)"
"(458, 0.8599141850631931)","(494, 0.8556499655589798)","(288, 0.849137974232409)","(265, 0.8473241314902002)","(147, 0.8451546302211522)","(455, 0.8449704085685108)","(376, 0.8419492237212155)","(88, 0.8395273979299165)","(329, 0.8392173351359677)","(138, 0.8390038543194067)"
"(478, 0.8240999245032877)","(602, 0.820110781999186)","(546, 0.8145444113393538)","(476, 0.8088579369776403)","(44, 0.8084501659880031)","(413, 0.8029903762033226)","(424, 0.8019876935541543)","(58, 0.7979393839960525)","(28, 0.7975306257660801)","(286, 0.7869230651790052)"
"(288, 0.9198251652528509)","(458, 0.8983120231227901)","(265, 0.8869311294670712)","(621, 0.8828349022876238)","(580, 0.8825386949220733)","(438, 0.8812983088468603)","(646, 0.8797093245944652)","(213, 0.8786215067592906)","(498, 0.8773851625122895)","(430, 0.8763864113904887)"
"(627, 0.8299933577880056)","(200, 0.8092905653027229)","(356, 0.7787340569745549)","(67, 0.7675029758417)","(79, 0.7547471186241916)","(5, 0.7422697033794539)","(44, 0.7420365167779248)","(628, 0.7390518450513135)","(658, 0.7308167750564416)","(663, 0.7152103319242391)"
"(337, 0.8650556853354838)","(689, 0.854760327674568)","(500, 0.8463569534128421)","(345, 0.8453208301682442)","(286, 0.8393250723931438)","(234, 0.8359016339538581)","(620, 0.8288253656477436)","(601, 0.8204303481306813)","(75, 0.8123942937753568)","(36, 0.8005550737823239)"
"(547, 0.8336938762500133)","(455, 0.8308608776916603)","(317, 0.8237647635294757)","(684, 0.8212793759309203)","(621, 0.8150471138673295)","(61, 0.8126371002883336)","(438, 0.8113841366067691)","(226, 0.8084499417301897)","(509, 0.808430519305672)","(631, 0.8081339655767429)"
"(493, 0.7588056901073978)","(187, 0.7443709034644508)","(227, 0.7361182024010339)","(73, 0.7358687527604493)","(158, 0.7350853823407841)","(664, 0.7342691109746355)","(381, 0.7319549696911705)","(683, 0.7296197328955917)","(287, 0.7284048495477831)","(150, 0.7112668993732406)"
"(44, 0.9504575458462104)","(413, 0.9326527463929577)","(317, 0.9301141364017189)","(350, 0.9208929470737126)","(222, 0.9207322215391487)","(547, 0.9160715458387614)","(663, 0.9160576881812812)","(546, 0.9129305913338612)","(621, 0.9108268007012637)","(479, 0.9093547728548517)"
"(611, 0.8922400815232193)","(458, 0.8799201912988721)","(662, 0.8768234028528648)","(36, 0.8695375094845083)","(503, 0.868871739161682)","(394, 0.8634363889214343)","(54, 0.8619633282493233)","(494, 0.8619171213512298)","(545, 0.856931029041162)","(288, 0.8568855182988948)"
"(337, 0.9038068428005985)","(286, 0.8947024051265757)","(36, 0.8780987137285415)","(458, 0.8646093058446425)","(288, 0.8637617004051608)","(620, 0.8568919818507219)","(502, 0.8562892733964766)","(676, 0.8561762171263674)","(500, 0.8507502408227964)","(172, 0.8498521021235781)"
"(350, 0.8545683542555786)","(594, 0.8535809303855233)","(44, 0.8466446526854734)","(658, 0.8444924447518956)","(58, 0.8420467982269009)","(663, 0.8379118820264647)","(676, 0.8366807707557341)","(602, 0.8333467458358508)","(650, 0.8219999904039645)","(222, 0.8219626433594147)"
"(172, 0.8163149199420425)","(337, 0.7968878705510697)","(620, 0.7905207338772342)","(36, 0.7879211718638373)","(288, 0.7833758132079448)","(54, 0.7784737570925233)","(116, 0.7783524421341692)","(458, 0.7764709976291604)","(336, 0.7758378307595124)","(503, 0.7755267151729364)"
"(439, 0.9253827269224085)","(621, 0.9166447521752369)","(413, 0.9077660749725373)","(358, 0.9071873947866389)","(350, 0.9067418291513809)","(455, 0.9064760352414951)","(204, 0.9052918786884345)","(317, 0.9035466501121638)","(438, 0.9026303962445508)","(44, 0.9023350169613882)"
"(3, 0.8499625108231553)","(304, 0.8019830377905066)","(621, 0.7927867827606534)","(547, 0.7912203059727916)","(494, 0.7900670546873891)","(676, 0.7897684613140321)","(295, 0.7883486241346969)","(344, 0.7880147688218295)","(376, 0.7844915731674951)","(479, 0.7844287215886259)"
"(509, 0.8633513938015824)","(621, 0.8521607445532352)","(455, 0.8345311917327426)","(309, 0.8315946149724135)","(376, 0.8286948047374647)","(288, 0.8273190926994645)","(222, 0.8228735812149637)","(358, 0.8172233546903138)","(583, 0.813132750161611)","(295, 0.8123932986695139)"
"(494, 0.888101648530083)","(458, 0.8826416544102687)","(288, 0.8823139833713258)","(602, 0.8820173115404223)","(676, 0.8785477338384897)","(715, 0.8752227772180765)","(58, 0.8725286977578632)","(455, 0.8718671830333972)","(265, 0.8676394310866384)","(376, 0.8646770517460628)"
"(61, 0.7491460227791062)","(96, 0.7464362387445265)","(88, 0.7308630081931251)","(585, 0.7278179532587691)","(715, 0.7264970847087211)","(631, 0.713286984663475)","(163, 0.7084952658999026)","(203, 0.7059045913285988)","(409, 0.7053885276714109)","(36, 0.7034325239550987)"
"(128, 0.8955375265508232)","(455, 0.864296332575907)","(479, 0.8592654998005776)","(288, 0.8559381877544048)","(564, 0.8499235578433615)","(583, 0.8495826100215735)","(458, 0.8490474384269784)","(430, 0.8452186571265135)","(222, 0.8434501080349855)","(226, 0.8416946869973085)"
"(350, 0.9147272048434218)","(44, 0.914672292920564)","(594, 0.9060252652815286)","(663, 0.8976699073073363)","(550, 0.8940992960845383)","(317, 0.8929258641444058)","(455, 0.8879341228944944)","(14, 0.8874004590100625)","(547, 0.8873553725469179)","(684, 0.8855644107513427)"
"(158, 0.8037633344178279)","(61, 0.7754704618334283)","(376, 0.7701156673600551)","(88, 0.7667613962293025)","(456, 0.765565083553196)","(138, 0.7641852839533565)","(455, 0.7579635954697388)","(458, 0.7546675561198376)","(224, 0.7546037113614338)","(683, 0.7539269471359634)"
"(687, 0.7051111129322261)","(297, 0.705091441808226)","(598, 0.6930169813921359)","(188, 0.6844661806910386)","(486, 0.6832412355024648)","(376, 0.6816489354411338)","(494, 0.6798939046307627)","(487, 0.6792797660547217)","(3, 0.6785871009674113)","(686, 0.6779660700103269)"
"(350, 0.872331052520537)","(658, 0.8686956232818015)","(414, 0.8648616529541793)","(663, 0.8646006561835864)","(676, 0.86294865309373)","(44, 0.862132652425372)","(413, 0.8601863463462285)","(650, 0.8560450114315529)","(67, 0.85381819605111)","(594, 0.8535381657637524)"
"(88, 0.8987149528922922)","(317, 0.8933857590516009)","(44, 0.8895706126196142)","(14, 0.8895346052341)","(564, 0.8879705776776238)","(222, 0.8856681291743197)","(455, 0.8811267091642618)","(271, 0.8791781849395517)","(684, 0.8776150935043238)","(621, 0.8766244451766452)"
